order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,payment_method,gender,age,total_sales
A10139,18-06-2026,07-12-2026,21-01-2026,Delivered,C8923,Dominique Welch,India,Iowa,East Joyce,P638,whole,Electronics,Mobile,"Shelton, Allen and Phelps",5,9961,Card,Female,46,49804
A10140,08-08-2026,01-07-2026,07-07-2026,Delivered,C2053,Albert Jacobs,India,Wisconsin,Christinamouth,P969,stop,Electronics,Laptop,"Baker, Jones and Brady",4,16124,Card,Male,50,64497
A10141,18-07-2026,15-10-2026,03-03-2026,Delivered,C8259,Emily Swanson,India,Utah,East Devin,P694,recent,Home,Kitchen,Chen-Chambers,4,41445,UPI,Male,22,165780
A10142,18-08-2026,23-07-2026,29-07-2026,Delivered,C7168,Debra Yates,India,Georgia,North Stacey,P709,let,Electronics,Laptop,Johnston LLC,3,6491,Card,Female,49,19472
A10143,03-01-2026,01-06-2026,07-09-2026,Delivered,C4353,Patrick Sutton,India,Oregon,South Gabrielberg,P960,trouble,Home,Furniture,"Morales, Ruiz and Gordon",4,22463,Card,Male,36,89851
A10144,04-01-2026,06-09-2026,27-01-2026,Delivered,C7791,Mia Davis,India,Kentucky,Keithchester,P523,easy,Home,Furniture,Mcknight-Martinez,2,35885,NetBanking,Female,27,71770
A10145,09-10-2026,14-04-2026,22-11-2026,Delivered,C5596,Angela Martin,India,Illinois,Dorseybury,P726,behavior,Electronics,Accessories,Camacho-Hoffman,5,20083,COD,Male,29,100416
A10146,07-01-2026,03-03-2026,17-04-2026,Delivered,C4332,Charles Mcgrath,India,Washington,Jessicaville,P238,many,Fashion,Footwear,Wilson PLC,5,8154,NetBanking,Female,20,40768
A10147,09-11-2026,07-05-2026,27-04-2026,Delivered,C6966,Michael Peck,India,Nebraska,Phillipsport,P147,whole,Electronics,Mobile,"Keith, Roman and Smith",2,39506,Card,Male,24,79012
A10148,03-06-2026,01-03-2026,30-12-2026,Delivered,C2612,Steven Nguyen,India,Mississippi,Matthewfurt,P804,surface,Electronics,Laptop,Lynn Inc,5,30566,NetBanking,Male,23,152831
A10149,23-06-2026,13-07-2026,06-11-2026,Delivered,C5121,Jonathan Lewis Jr.,India,Maine,Bowerston,P402,clearly,Electronics,Accessories,"Stephens, Lopez and Taylor",1,20124,NetBanking,Female,51,20124
A10150,22-10-2026,23-01-2026,03-01-2026,Delivered,C4337,Rachel Davis,India,Mississippi,South Allenmouth,P190,its,Electronics,Mobile,Garcia-Reyes,3,36600,NetBanking,Female,28,109800
A10151,20-07-2026,15-11-2026,27-08-2026,Delivered,C1076,Richard Gonzalez,India,Kentucky,Lake Richardmouth,P646,report,Fashion,Clothing,Harris-Bell,4,46807,UPI,Male,35,187228
A10152,08-12-2026,20-07-2026,09-03-2026,Delivered,C2718,Jeffrey Smith,India,Maine,North Brittney,P276,just,Electronics,Mobile,Jackson Inc,1,40483,UPI,Female,47,40483
A10153,04-04-2026,13-10-2026,26-10-2026,Delivered,C8634,Cynthia Rivera,India,Nevada,East Markland,P460,what,Home,Kitchen,Brown-Torres,3,217,Card,Male,24,651
A10154,09-11-2026,10-08-2026,24-10-2026,Delivered,C1695,Julie Sutton,India,Washington,Lake Ronaldport,P194,data,Home,Kitchen,Daniels PLC,4,20671,COD,Female,61,82683
A10155,25-02-2026,29-10-2026,31-12-2026,Delivered,C1892,Kayla Lynch,India,Connecticut,Marcusstad,P314,industry,Electronics,Laptop,Frost LLC,5,30324,COD,Male,47,151621
A10156,24-10-2026,16-07-2026,07-11-2026,Delivered,C4233,Michael Vazquez,India,Rhode Island,Lake David,P973,power,Home,Furniture,Robinson Group,1,15163,COD,Male,40,15163
A10157,05-10-2026,30-03-2026,09-10-2026,Delivered,C5317,Lawrence Silva,India,Delaware,Destinyborough,P901,operation,Electronics,Accessories,"Moreno, Rogers and Brown",5,5256,COD,Female,52,26281
A10158,30-08-2026,28-10-2026,17-12-2026,Delivered,C9697,Travis Alexander,India,Connecticut,Lake Seantown,P197,blood,Fashion,Clothing,"Sparks, Fuller and Walker",4,20141,NetBanking,Male,55,80563
A10159,03-06-2026,13-06-2026,30-08-2026,Delivered,C8211,Michelle Mitchell,India,New York,South James,P926,class,Electronics,Mobile,"Williams, Lane and Sullivan",4,9339,UPI,Female,42,37354
A10160,03-04-2026,13-09-2026,24-12-2026,Delivered,C6680,Robin Brooks,India,Colorado,North Ericaland,P691,suddenly,Home,Kitchen,"Hill, Garcia and Stephens",5,3040,UPI,Female,42,15202
A10161,09-06-2026,23-12-2026,02-07-2026,Delivered,C8517,Tyler Harrell,India,Hawaii,East Reneeville,P736,plan,Home,Kitchen,Clark LLC,3,8821,NetBanking,Male,19,26463
A10162,05-06-2026,06-12-2026,19-07-2026,Delivered,C5431,Robert Lopez,India,Hawaii,North Darrell,P291,character,Electronics,Mobile,Martinez and Sons,1,47074,Card,Male,36,47074
A10163,02-03-2026,31-03-2026,29-04-2026,Delivered,C7691,Dawn Holmes,India,North Carolina,Melanieshire,P284,around,Electronics,Accessories,Liu-Moss,5,21517,NetBanking,Male,38,107585
A10164,15-03-2026,16-04-2026,07-06-2026,Delivered,C6952,Peggy Moreno,India,West Virginia,Lake Megan,P180,think,Home,Furniture,Miller-Long,5,47191,UPI,Male,47,235954
A10165,26-01-2026,08-07-2026,12-05-2026,Delivered,C5290,Kimberly Jackson,India,South Dakota,Lake Kellyfort,P829,cost,Home,Furniture,"Brewer, Hickman and Ortiz",2,19380,COD,Male,60,38760
A10166,17-02-2026,15-09-2026,19-08-2026,Delivered,C9397,Anthony Vasquez,India,Vermont,East Peter,P303,well,Home,Furniture,Smith and Sons,3,2860,UPI,Male,35,8579
A10167,19-01-2026,24-06-2026,07-11-2026,Delivered,C9263,Nathan Medina,India,Texas,New Laurenview,P260,democratic,Electronics,Laptop,"Johnson, Saunders and Harrison",3,37642,UPI,Male,44,112925
A10168,23-08-2026,05-10-2026,30-08-2026,Delivered,C6823,Anna Anderson,India,Washington,Garnerville,P782,same,Electronics,Laptop,Davis-Combs,2,46943,COD,Male,49,93886
A10169,19-01-2026,13-12-2026,24-05-2026,Delivered,C6661,Stacy Brown,India,Oregon,Williamsborough,P887,history,Home,Kitchen,Jackson-Burns,5,27103,COD,Male,62,135515
A10170,17-08-2026,27-09-2026,25-04-2026,Delivered,C8492,Dennis Cooper,India,Maine,Lake Michaelland,P868,no,Home,Furniture,Mckinney and Sons,4,2359,UPI,Male,44,9435
A10171,17-03-2026,18-12-2026,24-08-2026,Delivered,C9434,Elizabeth Frye,India,Mississippi,Ericahaven,P681,worry,Fashion,Clothing,"Boyd, Bailey and Gray",4,36440,NetBanking,Female,19,145762
A10172,04-11-2026,05-04-2026,24-12-2026,Delivered,C2808,Stephanie Brown,India,Maryland,Danielland,P143,method,Fashion,Footwear,Murphy-Mcclain,1,37061,COD,Male,22,37061
A10173,21-08-2026,03-12-2026,10-08-2026,Delivered,C1424,Christopher Chavez,India,Vermont,Martinhaven,P259,far,Fashion,Footwear,"Jackson, Hopkins and Davis",2,44566,Card,Female,30,89132
A10174,22-12-2026,26-09-2026,06-03-2026,Delivered,C1261,David Roberts,India,Utah,Carrillofurt,P124,institution,Electronics,Mobile,Williams Ltd,4,34130,NetBanking,Male,25,136521
A10175,09-09-2026,17-07-2026,03-03-2026,Delivered,C9530,Laura Pitts,India,Oklahoma,Brooksmouth,P740,add,Electronics,Laptop,Green Inc,5,49231,NetBanking,Female,65,246154
A10176,21-05-2026,21-01-2026,07-02-2026,Delivered,C3125,Julie Orozco,India,Washington,Chadton,P293,significant,Electronics,Laptop,Simmons-Hamilton,1,4379,UPI,Female,48,4379
A10177,20-04-2026,25-06-2026,28-09-2026,Delivered,C7636,Kenneth Espinoza,India,North Dakota,Shanebury,P477,over,Electronics,Accessories,Garcia-Graham,4,24123,NetBanking,Female,55,96491
A10178,16-01-2026,05-04-2026,12-11-2026,Delivered,C3204,Kenneth Drake,India,Tennessee,Charlestown,P789,eye,Home,Furniture,"Stokes, Strong and Underwood",1,39249,UPI,Male,26,39249
A10179,06-01-2026,28-07-2026,04-07-2026,Delivered,C8882,Stephen Zhang,India,Nebraska,Port Hollyton,P679,fine,Fashion,Clothing,Fernandez-Lowe,2,2442,UPI,Male,28,4885
A10180,04-03-2026,26-11-2026,01-12-2026,Delivered,C8605,Melissa Marquez,India,Connecticut,Patricialand,P951,night,Fashion,Clothing,Johnson-Howard,5,27127,COD,Female,39,135633
A10181,01-11-2026,09-09-2026,14-10-2026,Delivered,C6668,Tricia Shaw,India,North Carolina,South Kurtmouth,P597,entire,Electronics,Laptop,Ross-Gutierrez,1,517,NetBanking,Female,59,517
A10182,24-10-2026,29-05-2026,12-04-2026,Delivered,C7471,Ernest Shaffer,India,Texas,Johnfort,P890,thought,Electronics,Accessories,"Parks, Frank and Lee",4,11568,COD,Female,49,46272
A10183,17-01-2026,05-03-2026,18-03-2026,Delivered,C8609,Lynn Weaver,India,Utah,Carlaberg,P890,we,Electronics,Mobile,Pena Ltd,4,46183,COD,Male,21,184732
A10184,19-09-2026,22-02-2026,20-02-2026,Delivered,C9422,Robert Hall,India,Oklahoma,Robinchester,P214,else,Home,Furniture,Rodriguez LLC,1,27051,UPI,Female,35,27051
A10185,05-12-2026,29-08-2026,05-05-2026,Delivered,C7329,Ryan Garcia,India,Wyoming,North Ricky,P702,test,Electronics,Mobile,Sanchez-Butler,5,22115,COD,Female,18,110575
A10186,02-04-2026,24-10-2026,01-07-2026,Delivered,C2120,Beth Williams,India,Idaho,Goodmanfort,P980,instead,Electronics,Mobile,Jacobs LLC,3,48879,NetBanking,Female,55,146638
A10187,06-02-2026,15-01-2026,09-12-2026,Delivered,C5551,Crystal Allen,India,Wisconsin,South Jared,P308,site,Fashion,Footwear,Alvarez LLC,2,5435,COD,Female,21,10871
A10188,12-02-2026,24-08-2026,09-11-2026,Delivered,C8683,Mary Herring,India,West Virginia,South Jeff,P402,message,Fashion,Footwear,Goodwin-Roberson,2,18363,UPI,Male,24,36727
A10189,14-05-2026,27-10-2026,05-08-2026,Delivered,C4104,Ryan Hughes,India,Colorado,Staceyberg,P652,hope,Fashion,Clothing,Gibbs-Blake,1,982,Card,Male,39,982
A10190,03-02-2026,16-01-2026,07-10-2026,Delivered,C8941,Douglas Haas,India,Wyoming,South Tiffanymouth,P915,technology,Electronics,Accessories,Hughes-Bradford,5,32145,COD,Male,23,160727
A10191,01-11-2026,28-09-2026,30-08-2026,Delivered,C7590,Michael Petty,India,Pennsylvania,North Dianaborough,P532,per,Home,Furniture,Stevens Inc,3,29323,COD,Male,20,87968
A10192,25-07-2026,18-09-2026,31-08-2026,Delivered,C8148,Bryan Oconnor,India,Ohio,Torresville,P892,economy,Home,Furniture,"Herrera, Mcgee and Green",5,5179,NetBanking,Female,57,25895
A10193,10-06-2026,11-11-2026,28-12-2026,Delivered,C4637,Kristina Castro,India,Pennsylvania,Martinbury,P625,federal,Home,Furniture,Harris-Bailey,5,32435,UPI,Male,26,162174
A10194,06-03-2026,25-07-2026,20-09-2026,Delivered,C3212,Diana Garcia,India,Nebraska,South Melanie,P574,trouble,Fashion,Clothing,"Greene, Hurley and Morris",1,12253,UPI,Female,64,12253
A10195,18-09-2026,27-09-2026,26-04-2026,Delivered,C9769,Joshua Sanchez,India,New Hampshire,North Roberthaven,P543,provide,Electronics,Laptop,"Coffey, Miller and Mercer",2,14121,COD,Male,45,28242
A10196,21-10-2026,23-07-2026,09-09-2026,Delivered,C6493,Michelle Branch,India,Idaho,Cohenport,P459,raise,Home,Furniture,"Miller, Smith and Brooks",3,38099,UPI,Male,53,114296
A10197,01-01-2026,21-03-2026,26-09-2026,Delivered,C1552,Monica Moore,India,Ohio,Port Brettbury,P243,leave,Home,Kitchen,"Wells, Santos and Harmon",5,39867,Card,Female,23,199333
A10198,11-06-2026,02-05-2026,27-09-2026,Delivered,C1816,Lisa Mcdaniel,India,Texas,New Sandra,P215,same,Electronics,Mobile,"Martin, Williams and Miller",5,49067,COD,Female,64,245337
A10199,18-01-2026,11-07-2026,18-02-2026,Delivered,C9186,Priscilla Jones,India,North Dakota,Mitchellstad,P468,picture,Electronics,Mobile,Adams-Harris,1,38911,COD,Male,42,38911
A10200,09-05-2026,24-07-2026,30-08-2026,Delivered,C1883,Sheri Ingram,India,Florida,East Ricardoville,P109,impact,Electronics,Mobile,"Tucker, Clark and Decker",2,7486,Card,Male,34,14972
A10201,19-02-2026,09-09-2026,29-01-2026,Delivered,C4102,Kimberly Lopez,India,Arkansas,East Timothyview,P962,office,Fashion,Clothing,Shields-Hunter,3,46123,NetBanking,Female,57,138369
A10202,04-01-2026,20-03-2026,13-01-2026,Delivered,C4401,Jennifer Taylor,India,Kansas,Kaitlynton,P661,condition,Fashion,Footwear,Madden-Daniels,4,8813,COD,Female,39,35251
A10203,20-08-2026,01-04-2026,26-04-2026,Delivered,C8089,Regina Nguyen,India,Washington,Elizabethfurt,P130,where,Fashion,Clothing,"Figueroa, Monroe and Johnson",4,11866,NetBanking,Male,57,47463
A10204,19-01-2026,01-10-2026,13-03-2026,Delivered,C7217,Sarah Adams,India,Utah,Lake Sarahland,P505,window,Home,Furniture,"Ball, Jones and Moran",3,40989,NetBanking,Male,28,122967
A10205,29-05-2026,16-09-2026,17-11-2026,Delivered,C8980,Joshua Henry,India,Nebraska,Johnmouth,P131,relate,Fashion,Footwear,"Lopez, Perez and Lewis",5,34883,UPI,Female,29,174415
A10206,24-09-2026,06-01-2026,14-04-2026,Delivered,C8329,Joshua Jackson,India,Idaho,South John,P928,wait,Electronics,Accessories,"Long, Huynh and Watson",5,42364,NetBanking,Male,45,211818
A10207,14-05-2026,09-02-2026,24-09-2026,Delivered,C2035,Jesse Stanley,India,Nevada,Amychester,P882,pattern,Home,Furniture,Berry Ltd,5,19397,COD,Female,35,96984
A10208,01-06-2026,13-02-2026,14-01-2026,Delivered,C1590,Justin Mitchell,India,California,North John,P216,director,Fashion,Clothing,"Baker, Martinez and Gilmore",3,48088,UPI,Male,47,144265
A10209,07-11-2026,27-09-2026,24-03-2026,Delivered,C6319,Steven Nelson,India,Alabama,New Sarahfurt,P955,movie,Home,Furniture,King Inc,3,28116,NetBanking,Female,65,84348
A10210,29-08-2026,28-01-2026,13-06-2026,Delivered,C8384,Troy Allen,India,Oklahoma,Smithborough,P549,defense,Fashion,Clothing,Lopez-Walker,4,41284,UPI,Male,46,165136
A10211,28-11-2026,15-01-2026,31-03-2026,Delivered,C3413,Amber Terry,India,Colorado,Reneefort,P119,policy,Home,Kitchen,"Yang, Donaldson and Hartman",3,47870,Card,Male,30,143611
A10212,18-07-2026,24-05-2026,22-12-2026,Delivered,C9157,Emily Glass,India,Massachusetts,Harrisonhaven,P920,both,Electronics,Laptop,"Hardy, Berry and Day",4,10874,COD,Female,18,43495
A10213,05-08-2026,08-01-2026,13-08-2026,Delivered,C7858,Krista Hernandez,India,Washington,West Kevin,P610,just,Home,Furniture,"Pena, Smith and Romero",3,5922,UPI,Male,50,17767
A10214,25-03-2026,14-02-2026,25-10-2026,Delivered,C9130,Deborah Guerra,India,Pennsylvania,Brianmouth,P812,maybe,Home,Furniture,Howell-Rogers,2,25535,Card,Female,18,51069
A10215,24-03-2026,21-12-2026,13-04-2026,Delivered,C4857,Joel Thomas,India,Connecticut,Garciaborough,P637,provide,Electronics,Mobile,"Byrd, Wong and Taylor",5,47759,COD,Female,65,238793
A10216,08-04-2026,15-04-2026,28-11-2026,Delivered,C4995,Amy Chapman,India,South Carolina,Nicholasberg,P406,miss,Electronics,Mobile,Jones Group,3,21294,Card,Male,55,63881
A10217,07-09-2026,19-08-2026,27-11-2026,Delivered,C1117,Kimberly Perez,India,Alabama,Kathrynmouth,P445,according,Electronics,Mobile,Andrews Ltd,1,17985,Card,Female,59,17985
A10218,04-05-2026,23-06-2026,04-07-2026,Delivered,C1708,Alexander Ramirez,India,Pennsylvania,New Leslie,P582,save,Electronics,Accessories,Fitzgerald Group,5,39184,Card,Female,26,195920
A10219,25-09-2026,15-05-2026,07-07-2026,Delivered,C5175,Rachel Lynch,India,Connecticut,Lewisville,P606,professional,Home,Furniture,"Campbell, Keller and Day",2,31575,COD,Male,30,63150
A10220,24-07-2026,03-03-2026,19-11-2026,Delivered,C3910,Robert Harvey,India,Kansas,Garcialand,P721,piece,Home,Furniture,Villa Ltd,3,26140,NetBanking,Female,62,78421
A10221,18-02-2026,20-12-2026,27-02-2026,Delivered,C4224,Melissa Floyd,India,Nevada,South Charleshaven,P492,month,Fashion,Clothing,"Andrews, Hamilton and Taylor",2,2868,Card,Female,44,5735
A10222,12-12-2026,14-01-2026,19-10-2026,Delivered,C6097,Eric Ford,India,Kentucky,Port Emily,P686,during,Home,Kitchen,"Salazar, Smith and Herrera",3,40982,COD,Male,19,122946
A10223,07-12-2026,30-10-2026,25-07-2026,Delivered,C2474,Mia Arellano,India,Hawaii,Michaelland,P574,wall,Electronics,Mobile,Wise-Stanton,5,5470,Card,Male,60,27348
A10224,24-05-2026,04-04-2026,12-10-2026,Delivered,C4686,Kelly Shannon,India,California,Port David,P642,choose,Electronics,Mobile,Mendez and Sons,5,17312,UPI,Female,38,86559
A10225,08-06-2026,19-01-2026,05-10-2026,Delivered,C2104,Taylor Nolan,India,West Virginia,Port Maryville,P469,stay,Fashion,Clothing,"Nichols, Brady and Schultz",3,19331,COD,Male,60,57994
A10226,24-11-2026,12-07-2026,24-02-2026,Delivered,C8415,Gina Kelly,India,Kansas,Hughesmouth,P586,training,Fashion,Footwear,Turner PLC,3,13700,Card,Female,52,41099
A10227,14-09-2026,21-06-2026,04-07-2026,Delivered,C2573,Corey Morris,India,Illinois,Port Courtneystad,P210,technology,Home,Kitchen,Holder-Jones,5,35096,COD,Male,58,175480
A10228,27-04-2026,06-11-2026,24-01-2026,Delivered,C8459,Amy Love,India,Tennessee,Kathryntown,P886,our,Fashion,Footwear,Nunez PLC,4,18685,UPI,Male,64,74741
A10229,24-07-2026,23-01-2026,01-01-2026,Delivered,C5454,Kaitlyn Mccullough,India,New York,Josephport,P114,put,Fashion,Clothing,Harris LLC,2,31776,UPI,Female,42,63551
A10230,01-05-2026,21-08-2026,19-11-2026,Delivered,C8692,Kimberly Doyle,India,California,New Shaneshire,P914,account,Home,Furniture,Wright and Sons,1,14192,COD,Female,26,14192
A10231,21-07-2026,24-05-2026,23-01-2026,Delivered,C1324,Andrea Thomas,India,Nebraska,Port Nancy,P162,story,Electronics,Accessories,Farley LLC,4,37710,Card,Male,18,150841
A10232,01-01-2026,05-10-2026,15-05-2026,Delivered,C4097,Andrew Terrell,India,Washington,North Antonioton,P785,attorney,Electronics,Mobile,Griffin and Sons,4,47837,UPI,Female,45,191349
A10233,13-07-2026,16-12-2026,08-11-2026,Delivered,C8600,Andrew Lewis,India,New Jersey,Lake Brianton,P125,face,Electronics,Laptop,Leblanc Group,2,35755,NetBanking,Female,64,71509
A10234,30-06-2026,31-08-2026,02-08-2026,Delivered,C5397,Melissa Caldwell,India,Alabama,Shellymouth,P128,age,Fashion,Clothing,Clark-Moore,1,44544,Card,Female,23,44544
A10235,05-05-2026,07-02-2026,24-09-2026,Delivered,C8701,Joseph Bolton,India,Delaware,Williamfurt,P431,source,Home,Kitchen,Cruz and Sons,3,31768,NetBanking,Male,44,95303
A10236,16-04-2026,26-02-2026,05-03-2026,Delivered,C3292,Krista Galloway,India,Utah,Phillipsland,P135,meet,Electronics,Accessories,Martinez LLC,2,37171,UPI,Female,51,74342
A10237,09-08-2026,11-09-2026,03-02-2026,Delivered,C1617,Annette Hart,India,Mississippi,Juantown,P265,level,Home,Furniture,Ellis Inc,4,24922,NetBanking,Male,52,99690
A10238,09-10-2026,27-04-2026,17-04-2026,Delivered,C2410,Dylan Potts,India,Colorado,Melindachester,P677,company,Electronics,Mobile,Schroeder-Fleming,2,1146,NetBanking,Male,27,2291
A10239,14-04-2026,24-01-2026,01-08-2026,Delivered,C5589,Nicole Wilson,India,Florida,South Lawrence,P747,bank,Fashion,Clothing,Mueller-Hampton,5,23179,Card,Male,45,115896
A10240,07-01-2026,14-07-2026,05-10-2026,Delivered,C4295,Stephanie Solis,India,Georgia,Jessebury,P231,only,Fashion,Footwear,Webb and Sons,2,47830,Card,Male,61,95660
A10241,25-08-2026,30-09-2026,25-07-2026,Delivered,C5973,Cindy Thornton,India,Mississippi,Heathermouth,P926,physical,Electronics,Accessories,Walsh Inc,2,10068,NetBanking,Female,22,20136
A10242,19-05-2026,03-12-2026,09-10-2026,Delivered,C5069,Michael Brown,India,Nevada,New Patrick,P117,because,Fashion,Clothing,Maxwell-Ross,3,3318,UPI,Female,54,9955
A10243,05-07-2026,18-07-2026,06-05-2026,Delivered,C6694,Mr. Samuel Saunders,India,South Dakota,Port Edward,P282,baby,Fashion,Footwear,Jackson-Williams,4,26826,NetBanking,Female,53,107304
A10244,06-06-2026,23-05-2026,18-11-2026,Delivered,C6180,Brittany Mason,India,Alabama,West Michael,P622,subject,Home,Furniture,"Ferguson, Taylor and Stone",3,45760,Card,Female,63,137279
A10245,25-12-2026,24-09-2026,18-11-2026,Delivered,C9631,Isaiah Haynes,India,Texas,Phillipschester,P257,difference,Fashion,Clothing,Franklin Inc,4,30729,Card,Female,61,122914
A10246,26-05-2026,10-01-2026,27-11-2026,Delivered,C7528,Kenneth Logan,India,Maryland,New Christinefort,P972,account,Home,Furniture,Bradley Inc,3,17376,Card,Female,35,52128
A10247,27-11-2026,12-01-2026,13-09-2026,Delivered,C8785,Kendra Espinoza,India,Montana,North Williamburgh,P969,major,Fashion,Footwear,Singleton-Cabrera,2,49361,UPI,Male,45,98722
A10248,24-02-2026,25-08-2026,10-09-2026,Delivered,C7210,Karen Decker,India,Hawaii,East Judith,P213,treatment,Home,Kitchen,Moore-Gonzalez,2,26827,COD,Male,59,53655
A10249,21-06-2026,01-05-2026,17-03-2026,Delivered,C4579,Matthew Lee,India,Texas,South Teresa,P533,treat,Home,Kitchen,"Pruitt, Carpenter and Mclaughlin",4,22911,COD,Female,25,91642
A10250,10-07-2026,31-10-2026,12-10-2026,Delivered,C4592,Glenn Peterson,India,Kansas,East Brentmouth,P813,card,Fashion,Footwear,Thomas PLC,3,28196,COD,Male,29,84588
A10251,22-02-2026,27-12-2026,04-02-2026,Delivered,C3998,Gregory Gross,India,Montana,Christineborough,P160,indeed,Fashion,Clothing,Buckley Group,2,32938,UPI,Male,33,65876
A10252,10-01-2026,13-02-2026,16-11-2026,Delivered,C8308,Richard James,India,Wyoming,Sarashire,P373,leg,Electronics,Accessories,"Smith, Galvan and Bennett",4,27827,Card,Female,50,111307
A10253,01-04-2026,25-12-2026,11-10-2026,Delivered,C6586,Deborah Johns,India,Massachusetts,Joneshaven,P829,administration,Home,Kitchen,"Duran, Erickson and Norman",1,11281,COD,Female,65,11281
A10254,16-09-2026,28-01-2026,11-12-2026,Delivered,C6255,Tim Sampson,India,Pennsylvania,Thomasport,P669,those,Fashion,Clothing,Ferguson Group,4,2009,COD,Female,58,8038
